2024-10-16,187.48
2024-10-15,187.13
2024-10-14,192.21
2024-10-11,190.81
2024-10-10,185.78
2024-10-09,187.14
2024-10-08,186.05
2024-10-07,184.51
2024-10-04,181.16
2024-10-03,179.48
2024-10-02,175.8
2024-10-01,172.07
2024-09-30,173.67
2024-09-27,177.97
2024-09-26,186.83
2024-09-25,182.35
2024-09-24,181.97
2024-09-23,174.76
2024-09-20,174.08
2024-09-19,176.22
2024-09-18,167.28
2024-09-17,167.35
2024-09-16,169.08
2024-09-13,172.5
2024-09-12,171.43
2024-09-11,170.23
2024-09-10,162.43
2024-09-09,162.78
2024-09-06,156.82
2024-09-05,163.7
2024-09-04,160.87
2024-09-03,160.49
2024-08-30,171.7
2024-08-29,169.15
2024-08-28,169.2
2024-08-27,170.55
2024-08-26,169.07
2024-08-23,171.28
2024-08-22,166.44
2024-08-21,171.44
2024-08-20,172.04
2024-08-19,175.45
2024-08-16,174.54
2024-08-15,173.96
2024-08-14,169.97
2024-08-13,172.34
2024-08-12,167.63
2024-08-09,167.12
2024-08-08,164.55
2024-08-07,155.04
2024-08-06,155.39
2024-08-05,147.95
2024-08-02,149.86
2024-08-01,158.18
2024-07-31,165.8
2024-07-30,154.54
2024-07-29,160.01
2024-07-26,161.94
2024-07-25,160.28
2024-07-24,159.8
2024-07-23,169.82
2024-07-22,169.35
2024-07-19,165.77
2024-07-18,171.87
2024-07-17,171.2
2024-07-16,186.04
2024-07-15,185.22
2024-07-12,187.35
2024-07-11,184.5
2024-07-10,191.05
2024-07-09,184.52
2024-07-08,186.63
2024-07-05,183.99
2024-07-03,182.49
2024-07-02,175.7
2024-07-01,172.33
2024-06-28,173.81
2024-06-27,171.63
2024-06-26,172.07
2024-06-25,172.6
2024-06-24,167.81
2024-06-21,173.96
2024-06-20,175.38
2024-06-18,179.69
2024-06-17,177.24
2024-06-14,172.51
2024-06-13,172.91
2024-06-12,172.98
2024-06-11,165.71
2024-06-10,168.16
2024-06-07,164.39
2024-06-06,162.07
2024-06-05,162.92
2024-06-04,152.47
2024-06-03,154.95
2024-05-31,151.04
2024-05-30,152.96
2024-05-29,154.34
2024-05-28,159.41
2024-05-24,160
2024-05-23,157.09
2024-05-22,156.15
2024-05-21,153.67
2024-05-20,153.55
2024-05-17,151.68
2024-05-16,152.23
2024-05-15,155.58
2024-05-14,151.95
2024-05-13,146.41
2024-05-10,149.26
2024-05-09,142.79
2024-05-08,143.6
2024-05-07,141.11
2024-05-06,142.83
2024-05-03,141.56
2024-05-02,136.23
2024-05-01,134.94
2024-04-30,137.34
2024-04-29,138.5
2024-04-26,138.3
2024-04-25,136.58
2024-04-24,132.97
2024-04-23,133.43
2024-04-22,129.75
2024-04-19,127.7
2024-04-18,132.27
2024-04-17,139.03
2024-04-16,139.8
2024-04-15,140.14
2024-04-12,142.52
2024-04-11,147.2
2024-04-10,146.22
2024-04-09,145.4
2024-04-08,142.79
2024-04-05,141.36
2024-04-04,139.66
2024-04-03,142
2024-04-02,140.22
2024-04-01,141.49
2024-03-28,136.05
2024-03-27,136.69
2024-03-26,138.84
2024-03-25,140.23
2024-03-22,140.54
2024-03-21,139.45
2024-03-20,136.75
2024-03-19,134.87
2024-03-18,136.64
2024-03-15,136.98
2024-03-14,139.62
2024-03-13,142.14
2024-03-12,144.4
2024-03-11,139.02
2024-03-08,146.37
2024-03-07,149.2
2024-03-06,141.57
2024-03-05,134.97
2024-03-04,138.26
2024-03-01,133.9
2024-02-29,128.67
2024-02-28,127.38
2024-02-27,128.59
2024-02-26,130.64
2024-02-23,129.53
2024-02-22,129.07
2024-02-21,125.34
2024-02-20,125.33
2024-02-16,126.69
2024-02-15,129.03
2024-02-14,129.27
2024-02-13,127.55
2024-02-12,130.46
2024-02-09,133.11
2024-02-08,133.73
2024-02-07,124.98
2024-02-06,119.38
2024-02-05,118.79
2024-02-02,115.75
2024-02-01,113.39
2024-01-31,112.96
2024-01-30,116.06
2024-01-29,116.98
2024-01-26,117.26
2024-01-25,116.56
2024-01-24,116.52
2024-01-23,114.13
2024-01-22,113.03
2024-01-19,114.2
2024-01-18,113.03
2024-01-17,102.95
2024-01-16,101.67
2024-01-12,101.24
2024-01-11,101.22
2024-01-10,100.8
2024-01-09,101.89
2024-01-08,102.24
2024-01-05,99.61
2024-01-04,99.13
2024-01-03,100.17
2024-01-02,101.53
2023-12-29,104
2023-12-28,104.7
2023-12-27,104.65
2023-12-26,104.45
2023-12-22,103.15
2023-12-21,102.55
2023-12-20,100.04
2023-12-19,103.87
2023-12-18,102.93
2023-12-15,102.54
2023-12-14,103.45
2023-12-13,102.12
2023-12-12,101.6
2023-12-11,100.95
2023-12-08,100.35
2023-12-07,99.29
2023-12-06,97.85
2023-12-05,96.69
2023-12-04,97.01
2023-12-01,98.55
2023-11-30,97.31
2023-11-29,98.88
2023-11-28,97.98
2023-11-27,97.21
2023-11-24,97.83
2023-11-22,98.65
2023-11-21,98.41
2023-11-20,99.96
2023-11-17,99.58
2023-11-16,98.54
2023-11-15,98.8
2023-11-14,98.91
2023-11-13,96.42
2023-11-10,97.44
2023-11-09,91.62
2023-11-08,92
2023-11-07,92.41
2023-11-06,92.6
2023-11-03,91.79
2023-11-02,90.48
2023-11-01,87.8
2023-10-31,86.31
2023-10-30,86.06
2023-10-27,85.99
2023-10-26,87.45
2023-10-25,87.64
2023-10-24,91.64
2023-10-23,91.11
2023-10-20,91.31
2023-10-19,92.91
2023-10-18,89.6
2023-10-17,91
2023-10-16,91.22
2023-10-13,90.46
2023-10-12,92.42
2023-10-11,92
2023-10-10,90.61
2023-10-09,88.99
2023-10-06,89.29
2023-10-05,87.03
2023-10-04,86.67
2023-10-03,85.41
2023-10-02,87.65
2023-09-29,86.9
2023-09-28,86.41
2023-09-27,85.44
2023-09-26,84.29
2023-09-25,86.24
2023-09-22,85.64
2023-09-21,85.36
2023-09-20,87.29
2023-09-19,88.17
2023-09-18,88.83
2023-09-15,89.25
2023-09-14,91.47
2023-09-13,91.22
2023-09-12,90.48
2023-09-11,89.6
2023-09-08,89.64
2023-09-07,90.05
2023-09-06,92.26
2023-09-05,94.6
2023-09-01,93.19
2023-08-31,93.57
2023-08-30,94.78
2023-08-29,95.08
2023-08-28,94
2023-08-25,93.1
2023-08-24,92.53
2023-08-23,94.22
2023-08-22,92.24
2023-08-21,92.56
2023-08-18,91.1
2023-08-17,91.64
2023-08-16,91.78
2023-08-15,91.68
2023-08-14,93.07
2023-08-11,91.99
2023-08-10,94.8
2023-08-09,93.98
2023-08-08,94.49
2023-08-07,96.35
2023-08-04,96.16
2023-08-03,94.98
2023-08-02,95.7
2023-08-01,98.4
2023-07-31,99.15
2023-07-28,100.86
2023-07-27,99.35
2023-07-26,99.41
2023-07-25,100.32
2023-07-24,98.25
2023-07-21,97.25
2023-07-20,97.86
2023-07-19,103.06
2023-07-18,103.15
2023-07-17,104.79
2023-07-14,105.14
2023-07-13,105.57
2023-07-12,103.9
2023-07-11,101.26
2023-07-10,99.77
2023-07-07,100.23
2023-07-06,99.41
2023-07-05,100.99
2023-07-03,103.15
2023-06-30,100.92
2023-06-29,100.64
2023-06-28,100.92
2023-06-27,102.08
2023-06-26,100.11
2023-06-23,101.91
2023-06-22,103.13
2023-06-21,101.64
2023-06-20,103.98
2023-06-16,104.57
2023-06-15,105.18
2023-06-14,107.41
2023-06-13,106.8
2023-06-12,107.06
2023-06-09,102.8
2023-06-08,99.94
2023-06-07,100.29
2023-06-06,99.82
2023-06-05,98.05
2023-06-02,98.94
2023-06-01,98.84
2023-05-31,98.59
2023-05-30,101.98
2023-05-26,103.21
2023-05-25,100.95
2023-05-24,90.13
2023-05-23,90.44
2023-05-22,91.72
2023-05-19,92.58
2023-05-18,92.65
2023-05-17,90.88
2023-05-16,85.88
2023-05-15,85.66
2023-05-12,83.43
2023-05-11,83.43
2023-05-10,84.9
2023-05-09,85.06
2023-05-08,85.54
2023-05-05,84.97
2023-05-04,83.49
2023-05-03,82.7
2023-05-02,82.96
2023-05-01,83.98
2023-04-28,84.3
2023-04-27,83.67
2023-04-26,82.25
2023-04-25,82.29
2023-04-24,84.64
2023-04-21,85.37
2023-04-20,89.29
2023-04-19,87.23
2023-04-18,88.14
2023-04-17,87.99
2023-04-14,87.2
2023-04-13,87.05
2023-04-12,86.87
2023-04-11,89.24
2023-04-10,89.02
2023-04-06,90.24
2023-04-05,90.2
2023-04-04,92.17
2023-04-03,92.84
2023-03-31,93.02
2023-03-30,92.47
2023-03-29,92.76
2023-03-28,90.81
2023-03-27,90.66
2023-03-24,92.79
2023-03-23,94.59
2023-03-22,92.62
2023-03-21,92.5
2023-03-20,90.04
2023-03-17,89.47
2023-03-16,89.3
2023-03-15,86.7
2023-03-14,89.29
2023-03-13,87.74
2023-03-10,87.25
2023-03-09,88.88
2023-03-08,90.83
2023-03-07,88.85
2023-03-06,89.58
2023-03-03,89.79
2023-03-02,89.03
2023-03-01,88.42
2023-02-28,87.07
2023-02-27,87.3
2023-02-24,88.11
2023-02-23,90.08
2023-02-22,86.83
2023-02-21,87.64
2023-02-17,90.1
2023-02-16,90.82
2023-02-15,92.76
2023-02-14,97.96
2023-02-13,96.11
2023-02-10,95.37
2023-02-09,96.69
2023-02-08,94.28
2023-02-07,94.55
2023-02-06,91.83
2023-02-03,94.66
2023-02-02,96.65
2023-02-01,94.74
2023-01-31,92.73
2023-01-30,93.13
2023-01-27,93.3
2023-01-26,93.45
2023-01-25,92.41
2023-01-24,94.56
2023-01-23,95.66
2023-01-20,91.03
2023-01-19,88.4
2023-01-18,89.47
2023-01-17,88.99
2023-01-13,86.8
2023-01-12,87
2023-01-11,81.78
2023-01-10,81.27
2023-01-09,80.31
2023-01-06,78.07
2023-01-05,75.73
2023-01-04,76.32
2023-01-03,74.03
2022-12-30,74.49
2022-12-29,76
2022-12-28,73.06
2022-12-27,74.32
2022-12-23,74.89
2022-12-22,75.28
2022-12-21,77.14
2022-12-20,75.62
2022-12-19,76.1
2022-12-16,76.3
2022-12-15,77.61
2022-12-14,80.02
2022-12-13,80.51
2022-12-12,80.43
2022-12-09,80.69
2022-12-08,80.8
2022-12-07,79.24
2022-12-06,79.56
2022-12-05,81.62
2022-12-02,81.5
2022-12-01,82.68
2022-11-30,82.98
2022-11-29,79.33
2022-11-28,79.22
2022-11-25,81.4
2022-11-23,81.97
2022-11-22,82.54
2022-11-21,79.93
2022-11-18,82.27
2022-11-17,81.48
2022-11-16,79.45
2022-11-15,80.46
2022-11-14,72.8
2022-11-11,73.83
2022-11-10,70.84
2022-11-09,65
2022-11-08,65.02
2022-11-07,62.76
2022-11-04,62.48
2022-11-03,60.28
2022-11-02,60.52
2022-11-01,61.58
2022-10-31,61.55
2022-10-28,62.01
2022-10-27,60.95
2022-10-26,60.84
2022-10-25,61.14
2022-10-24,61.29
2022-10-21,63.75
2022-10-20,63.58
2022-10-19,63.66
2022-10-18,63.71
2022-10-17,64.89
2022-10-14,63.92
2022-10-13,66.62
2022-10-12,64.11
2022-10-11,63.45
2022-10-10,67.44
2022-10-07,69.75
2022-10-06,74.35
2022-10-05,74.48
2022-10-04,72.81
2022-10-03,69.25
2022-09-30,68.56
2022-09-29,69.28
2022-09-28,72.13
2022-09-27,73.03
2022-09-26,73.01
2022-09-23,73.87
2022-09-22,75.63
2022-09-21,77.14
2022-09-20,78.15
2022-09-19,78.23
2022-09-16,77.89
2022-09-15,77.98
2022-09-14,79.66
2022-09-13,78.81
2022-09-12,82.15
2022-09-09,81.53
2022-09-08,80.24
2022-09-07,79.95
2022-09-06,80.03
2022-09-02,80.9
2022-09-01,81.64
2022-08-31,83.35
2022-08-30,82.79
2022-08-29,82.85
2022-08-26,84.74
2022-08-25,87.57
2022-08-24,85.56
2022-08-23,86.03
2022-08-22,85.24
2022-08-19,87.2
2022-08-18,89.27
2022-08-17,89.2
2022-08-16,89.95
2022-08-15,91.57
2022-08-12,90.86
2022-08-11,89.52
2022-08-10,88.67
2022-08-09,85.21
2022-08-08,87.94
2022-08-05,89.77
2022-08-04,88.42
2022-08-03,86.51
2022-08-02,86.05
2022-08-01,86.31
2022-07-29,88.48
2022-07-28,88.61
2022-07-27,87.63
2022-07-26,84.42
2022-07-25,86.3
2022-07-22,86.32
2022-07-21,87.79
2022-07-20,86.56
2022-07-19,86.15
2022-07-18,83.58
2022-07-15,85.63
2022-07-14,83.67
2022-07-13,81.29
2022-07-12,79.1
2022-07-11,79.11
2022-07-08,81.51
2022-07-07,80.65
2022-07-06,75.56
2022-07-05,76.11
2022-07-01,77
2022-06-30,81.75
2022-06-29,83.65
2022-06-28,84.34
2022-06-27,85.86
2022-06-24,85.92
2022-06-23,84.12
2022-06-22,84.91
2022-06-21,86.95
2022-06-17,85
2022-06-16,84.52
2022-06-15,89.13
2022-06-14,87.19
2022-06-13,85.55
2022-06-10,88.68
2022-06-09,90.85
2022-06-08,93.47
2022-06-07,93.84
2022-06-06,93.11
2022-06-03,93.77
2022-06-02,96.34
2022-06-01,94.75
2022-05-31,95.3
2022-05-27,93.77
2022-05-26,91
2022-05-25,90.41
2022-05-24,88.72
2022-05-23,91.5
2022-05-20,90.78
2022-05-19,90.21
2022-05-18,90.53
2022-05-17,93.32
2022-05-16,90.41
2022-05-13,90.96
2022-05-12,87.69
2022-05-11,87.83
2022-05-10,88.82
2022-05-09,87.3
2022-05-06,91.63
2022-05-05,92.15
2022-05-04,95.99
2022-05-03,93.63
2022-05-02,93.76
2022-04-29,92.93
2022-04-28,95.22
2022-04-27,90.26
2022-04-26,92.77
2022-04-25,96.24
2022-04-22,95.68
2022-04-21,97.66
2022-04-20,99.01
2022-04-19,99.45
2022-04-18,98.77
2022-04-14,98.36
2022-04-13,101.5
2022-04-12,97.44
2022-04-11,97.57
2022-04-08,99.29
2022-04-07,100.52
2022-04-06,101.18
2022-04-05,102.5
2022-04-04,104.79
2022-04-01,102.79
2022-03-31,104.26
2022-03-30,106.73
2022-03-29,109.25
2022-03-28,106.33
2022-03-25,106.73
2022-03-24,107.92
2022-03-23,105.35
2022-03-22,107.04
2022-03-21,106.92
2022-03-18,106.72
2022-03-17,106.49
2022-03-16,105.69
2022-03-15,102.09
2022-03-14,99.3
2022-03-11,101.41
2022-03-10,103.96
2022-03-09,104.95
2022-03-08,100
2022-03-07,99.29
2022-03-04,105.06
2022-03-03,108.79
2022-03-02,109.61
2022-03-01,108.05
2022-02-28,107.01
2022-02-25,111.23
2022-02-24,111.88
2022-02-23,115.9
2022-02-22,116.91
2022-02-18,119.31
2022-02-17,119.76
2022-02-16,123.6
2022-02-15,124.52
2022-02-14,119.77
2022-02-11,121.01
2022-02-10,124.71
2022-02-09,125.52
2022-02-08,123.71
2022-02-07,122.31
2022-02-04,121.02
2022-02-03,119.84
2022-02-02,124.15
2022-02-01,123.05
2022-01-31,122.63
2022-01-28,117.61
2022-01-27,116.38
2022-01-26,123.08
2022-01-25,122.48
2022-01-24,125.96
2022-01-21,124.53
2022-01-20,128.33
2022-01-19,131.01
2022-01-18,133.83
2022-01-14,140.66
2022-01-13,139.19
2022-01-12,132.23
2022-01-11,129.17
2022-01-10,125.01
2022-01-07,123.5
2022-01-06,128.47
2022-01-05,127.06
2022-01-04,133.4
2022-01-03,128.8
2021-12-31,120.31
2021-12-30,120.42
2021-12-29,121.41
2021-12-28,122.06
2021-12-27,122.7
2021-12-23,120.68
2021-12-22,121.3
2021-12-21,117.44
2021-12-20,114.94
2021-12-17,116.32
2021-12-16,116.57
2021-12-15,120.4
2021-12-14,116.29
2021-12-13,116.42
2021-12-10,119.13
2021-12-09,119.5
2021-12-08,121.8
2021-12-07,122.32
2021-12-06,119.14
2021-12-03,119.33
2021-12-02,121.7
2021-12-01,120.63
2021-11-30,117.15
2021-11-29,119.28
2021-11-26,117.09
2021-11-24,120.71
2021-11-23,121.36
2021-11-22,124.75
2021-11-19,124.26
2021-11-18,123.39
2021-11-17,119.06
2021-11-16,118.08
2021-11-15,118.12
2021-11-12,118.69
2021-11-11,118.19
2021-11-10,118.2
2021-11-09,121.78
2021-11-08,120.91
2021-11-05,117.8
2021-11-04,117.79
2021-11-03,114.01
2021-11-02,114.11
2021-11-01,114.12
2021-10-29,113.7
2021-10-28,116.01
2021-10-27,113.75
2021-10-26,114.18
2021-10-25,113.64
2021-10-22,114.23
2021-10-21,116.29
2021-10-20,115.59
2021-10-19,116.96
2021-10-18,115.34
2021-10-15,114.86
2021-10-14,112.56
2021-10-13,109.98
2021-10-12,109.2
2021-10-11,110.26
2021-10-08,110.04
2021-10-07,110.83
2021-10-06,109.34
2021-10-05,109.26
2021-10-04,109.02
2021-10-01,111.56
2021-09-30,111.65
2021-09-29,111.62
2021-09-28,111.9
2021-09-27,116.15
2021-09-24,115.64
2021-09-23,116.19
2021-09-22,115.87
2021-09-21,114.96
2021-09-20,114.7
2021-09-17,117.75
2021-09-16,120.79
2021-09-15,121.5
2021-09-14,123.09
2021-09-13,123.62
2021-09-10,122.97
2021-09-09,122.68
2021-09-08,121.89
2021-09-07,124.7
2021-09-03,123.97
2021-09-02,120.79
2021-09-01,120.46
2021-08-31,119.01
2021-08-30,118.99
2021-08-27,118.49
2021-08-26,118.1
2021-08-25,117.03
2021-08-24,112.11
2021-08-23,110.96
2021-08-20,108.12
2021-08-19,110.52
2021-08-18,110.45
2021-08-17,111.11
2021-08-16,114.63
2021-08-13,115.5
2021-08-12,115.7
2021-08-11,115.99
2021-08-10,116.36
2021-08-09,118.22
2021-08-06,118.21
2021-08-05,119.22
2021-08-04,118.74
2021-08-03,118.41
2021-08-02,116.86
2021-07-30,116.64
2021-07-29,116.15
2021-07-28,115.07
2021-07-27,113.54
2021-07-26,115.65
2021-07-23,116.79
2021-07-22,116.56
2021-07-21,117.87
2021-07-20,116.4
2021-07-19,115.35
2021-07-16,115.74
2021-07-15,117.53
2021-07-14,124.39
2021-07-13,123.9
2021-07-12,122.63
2021-07-09,120.56
2021-07-08,117.87
2021-07-07,118.25
2021-07-06,120.05
2021-07-02,118.91
2021-07-01,118.42
2021-06-30,120.16
2021-06-29,120.23
2021-06-28,119.61
2021-06-25,116.53
2021-06-24,117.24
2021-06-23,116.05
2021-06-22,114.33
2021-06-21,114.14
2021-06-18,115.79
2021-06-17,119.12
2021-06-16,118.02
2021-06-15,119.45
2021-06-14,120.99
2021-06-11,118.25
2021-06-10,118.24
2021-06-09,117.13
2021-06-08,115.92
2021-06-07,118.22
2021-06-04,119.51
2021-06-03,116.82
2021-06-02,118.95
2021-06-01,118.51
2021-05-28,117.36
2021-05-27,115.77
2021-05-26,116
2021-05-25,114.28
2021-05-24,113.63
2021-05-21,111.85
2021-05-20,113.28
2021-05-19,112.4
2021-05-18,110.84
2021-05-17,109.8
